symbol,action,add_shares,price_run,rationale,prev_shares,target_shares,mu_mean_q,mu_sd_q,run_name,run_ts,target_value_usd,target_weight
TNC,Keep,0,80.57,"PE_ttm 14.8 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 5.61%; RSI14: 50.9; MACD hist: -0.131; mean=0.27, 30d imbalance=0.00 (pos=0, neg=0); implied=37.09%, rating balance=1.00 (SB=0,B=2,H=0,S=0,SS=0); regime=Mixed, beta_1y=0.85 -> score=0.06",0,0,0.08205593108514342,0.03752829538792411,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
TRVG,New,289,3.45,"ROA 0.0% vs med 0.0%; ROE -0.1% vs med 0.1%; Revenue TTM positive; Trend: bearish; 3M momentum: -8.23%; RSI14: 70.1; MACD hist: 0.040; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=23.64%, rating balance=-0.14 (SB=0,B=1,H=4,S=1,SS=1); regime=Mixed, beta_1y=1.06 -> score=-0.02",0,289,0.054486509945882,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,997.0500000000001,0.010193116648286923
TSLA,Keep,0,440.4,"PE_ttm 60.0 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 27.53%; RSI14: 89.8; MACD hist: 7.469; mean=0.17, 30d imbalance=0.00 (pos=0, neg=0); implied=-23.03%, rating balance=0.19 (SB=5,B=14,H=18,S=7,SS=3); regime=Mixed, beta_1y=2.29 -> score=-0.52",0,0,-0.0633444629359825,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
TWLO,Keep,0,102.34,"PE_ttm 23.8 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: -13.51%; RSI14: 52.0; MACD hist: 0.657; mean=0.24, 30d imbalance=0.00 (pos=0, neg=0); implied=24.88%, rating balance=0.64 (SB=8,B=12,H=6,S=0,SS=2); regime=Mixed, beta_1y=1.35 -> score=-0.14",0,0,0.05711484384507415,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
TX,Keep,0,34.48,"PE_ttm 25.1 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 13.31%; RSI14: 56.8; MACD hist: -0.024; mean=0.17, 30d imbalance=0.00 (pos=0, neg=0); implied=1.64%, rating balance=0.31 (SB=3,B=3,H=5,S=1,SS=1); regime=Mixed, beta_1y=0.68 -> score=0.13",0,0,0.004076962808895024,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
TXG,New,85,11.72,"ROA -0.1% vs med 0.0%; ROE -0.1% vs med 0.1%; Revenue TTM positive; Trend: bullish; 3M momentum: 19.74%; RSI14: 46.5; MACD hist: -0.073; mean=0.25, 30d imbalance=0.00 (pos=0, neg=0); implied=15.57%, rating balance=0.44 (SB=2,B=5,H=9,S=0,SS=0); regime=Mixed, beta_1y=1.89 -> score=-0.36",0,85,0.03683324803321053,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,996.2,0.010184426864273038
TXO,New,69,14.32,"PE_ttm 10.7 vs med 16.5; ROA -0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -10.08%; RSI14: 45.0; MACD hist: 0.060; mean=0.19, 30d imbalance=0.00 (pos=0, neg=0); implied=56.80%, rating balance=1.00 (SB=0,B=3,H=0,S=0,SS=0); regime=Mixed, beta_1y=0.44 -> score=0.23",0,69,0.11901966097183392,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,988.08,0.01010141386875216
UAL,Keep,0,97.91,"PE_ttm 9.2 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.3% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 31.84%; RSI14: 48.7; MACD hist: -0.788; mean=0.17, 30d imbalance=0.00 (pos=0, neg=0); implied=7.12%, rating balance=0.86 (SB=4,B=16,H=1,S=1,SS=0); regime=Mixed, beta_1y=2.01 -> score=-0.40",22,22,0.017348994947985696,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,2154.02,0.02202113948422145
UBER,Keep,0,98.45,"PE_ttm 16.7 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.7% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 8.45%; RSI14: 63.3; MACD hist: 0.295; mean=0.21, 30d imbalance=0.00 (pos=0, neg=0); implied=7.28%, rating balance=0.78 (SB=9,B=33,H=12,S=0,SS=0); regime=Mixed, beta_1y=1.05 -> score=-0.02",0,0,0.01773375669875854,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
UHS,Keep,0,200.85,"PE_ttm 10.3 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.2% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 10.82%; RSI14: 69.1; MACD hist: 0.055; mean=0.29, 30d imbalance=0.00 (pos=0, neg=0); implied=12.15%, rating balance=0.37 (SB=1,B=7,H=10,S=0,SS=1); regime=Mixed, beta_1y=0.65 -> score=0.14",0,0,0.029081095317113226,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
UIS,Keep,0,3.98,"PE_ttm 10.2 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; Revenue TTM positive; Trend: bearish; 3M momentum: -8.89%; RSI14: 64.3; MACD hist: 0.025; mean=0.24, 30d imbalance=0.00 (pos=0, neg=0); implied=64.63%, rating balance=1.00 (SB=1,B=0,H=0,S=0,SS=0); regime=Mixed, beta_1y=1.45 -> score=-0.18",0,0,0.1327393275385349,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
UPWK,Keep,0,19.15,"PE_ttm 16.5 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.5% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 45.01%; RSI14: 74.7; MACD hist: 0.314; mean=0.23, 30d imbalance=0.00 (pos=0, neg=0); implied=-3.26%, rating balance=0.55 (SB=2,B=4,H=5,S=0,SS=0); regime=Mixed, beta_1y=1.09 -> score=-0.03",0,0,-0.008249477101883396,0.15,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
UTL,New,21,46.97,"PE_ttm 15.5 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -13.39%; RSI14: 46.9; MACD hist: 0.142; mean=0.32, 30d imbalance=0.00 (pos=0, neg=0); implied=29.39%, rating balance=1.00 (SB=0,B=2,H=0,S=0,SS=0); regime=Mixed, beta_1y=0.21 -> score=0.32",0,21,0.06652684725397262,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,986.37,0.010083932067971287
UTZ,Keep,0,12.12,"PE_ttm 16.4 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -0.78%; RSI14: 39.4; MACD hist: -0.052; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=34.33%, rating balance=0.73 (SB=3,B=5,H=3,S=0,SS=0); regime=Mixed, beta_1y=0.21 -> score=0.31",0,0,0.07656914033859596,0.03855246442522583,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
VCEL,Keep,0,30.23,"PE_ttm 60.0 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -26.60%; RSI14: 41.2; MACD hist: -0.034; mean=0.14, 30d imbalance=0.00 (pos=0, neg=0); implied=73.34%, rating balance=1.00 (SB=1,B=7,H=0,S=0,SS=0); regime=Mixed, beta_1y=1.20 -> score=-0.08",0,0,0.14742887098157942,0.1337324796782439,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
VERA,Keep,0,28.2,"ROA -0.3% vs med 0.0%; ROE -0.5% vs med 0.1%; Trend: neutral; 3M momentum: 15.63%; RSI14: 66.6; MACD hist: 0.212; mean=0.16, 30d imbalance=0.00 (pos=0, neg=0); implied=140.25%, rating balance=0.85 (SB=2,B=9,H=2,S=0,SS=0); regime=Mixed, beta_1y=1.22 -> score=-0.09",0,0,0.24499355705792358,0.1188520743183737,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
W,Keep,0,86.82,"PE_ttm 60.0 vs med 16.5; ROA -0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; Revenue TTM positive; Trend: bullish; 3M momentum: 68.26%; RSI14: 62.6; MACD hist: -0.424; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=-3.74%, rating balance=0.55 (SB=5,B=13,H=15,S=0,SS=0); regime=Mixed, beta_1y=2.37 -> score=-0.55",0,0,-0.009484534830962121,0.055585446084655425,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
WDAY,New,4,246.67,"PE_ttm 29.1 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 1.45%; RSI14: 64.6; MACD hist: 1.397; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=16.23%, rating balance=0.70 (SB=8,B=21,H=10,S=0,SS=1); regime=Mixed, beta_1y=0.97 -> score=0.01",0,4,0.03832181290124015,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,986.68,0.010087101283317527
WELL,Keep,0,174.9,"PE_ttm 60.0 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 8.54%; RSI14: 48.8; MACD hist: -0.435; mean=0.25, 30d imbalance=0.00 (pos=0, neg=0); implied=8.77%, rating balance=0.79 (SB=5,B=11,H=2,S=0,SS=1); regime=Mixed, beta_1y=0.32 -> score=0.27",0,0,0.021234909287479953,0.07410468305311796,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
XPO,Keep,0,126.05,"PE_ttm 36.1 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.2% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 4.31%; RSI14: 56.8; MACD hist: -0.157; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=6.11%, rating balance=0.79 (SB=3,B=18,H=1,S=1,SS=1); regime=Mixed, beta_1y=1.60 -> score=-0.24",0,0,0.014925887489932732,0.09669961012575179,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
ZBH,Keep,0,98.24,"PE_ttm 12.6 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 10.18%; RSI14: 38.9; MACD hist: -0.724; mean=0.25, 30d imbalance=0.00 (pos=0, neg=0); implied=8.82%, rating balance=0.32 (SB=5,B=6,H=15,S=1,SS=1); regime=Mixed, beta_1y=0.31 -> score=0.27",0,0,0.02134808599622473,0.14799520169878044,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
ZM,Keep,0,84.51,"PE_ttm 14.4 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 9.26%; RSI14: 55.4; MACD hist: -0.225; mean=0.25, 30d imbalance=0.00 (pos=0, neg=0); implied=10.50%, rating balance=0.41 (SB=3,B=12,H=15,S=1,SS=1); regime=Mixed, beta_1y=0.86 -> score=0.06",0,0,0.025273671137827858,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
ZTS,New,6,143.5,"PE_ttm 23.5 vs med 16.5; ROA 0.2% vs med 0.0%; ROE 0.5% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -8.32%; RSI14: 22.8; MACD hist: -0.696; mean=0.27, 30d imbalance=0.00 (pos=0, neg=0); implied=31.41%, rating balance=0.72 (SB=5,B=8,H=5,S=0,SS=0); regime=Mixed, beta_1y=0.54 -> score=0.18",0,6,0.07068127685089265,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,861.0,0.008802240042299824
